lat,lng,desc,zip,title,timeStamp,twp,addr,e
40.132899,-75.333714,LOGAN ST & MARKLEY ST;  NORRISTOWN; Station 308A; 2015-12-11 @ 17:19:10;,19401,EMS: CARDIAC EMERGENCY,2015/12/11 17:19,NORRISTOWN,LOGAN ST & MARKLEY ST,1
40.0792725,-75.1012585,VALLEY GLEN RD & GLEN WAY;  ABINGTON; Station 382; 2015-12-11 @ 17:17:08;,19027,EMS: FEVER,2015/12/11 17:17,ABINGTON,VALLEY GLEN RD & GLEN WAY,1
40.1734648,-75.3579084,N TROOPER RD; WORCESTER; 2015-12-11 @ 17:25:40-Station:STA83;,19403,Fire: FIRE SPECIAL SERVICE,2015/12/11 17:25,WORCESTER,N TROOPER RD,1
40.125846,-75.195767,PENNSYLVANIA AVE & CAMP HILL RD; SPRINGFIELD; 2015-12-11 @ 17:25:18;,19034,Traffic: DISABLED VEHICLE -,2015/12/11 17:25,SPRINGFIELD,PENNSYLVANIA AVE & CAMP HILL RD,1
40.0972222,-75.3761952,SCHUYLKILL EXPY & RT202 OVERPASS; UPPER MERION; 2015-12-11 @ 17:24:30;,,Traffic: DISABLED VEHICLE -,2015/12/11 17:24,UPPER MERION,SCHUYLKILL EXPY & RT202 OVERPASS,1
40.1807562,-75.1831301,WELSH RD & N LIMEKILN PIKE; UPPER DUBLIN; 2015-12-11 @ 17:25:24;,19044,Traffic: VEHICLE ACCIDENT -,2015/12/11 17:25,UPPER DUBLIN,WELSH RD & N LIMEKILN PIKE,1
40.2290075,-75.3878525,RT422 BYP WB & RT100 UNDERPASS; CHESTER COUNTY; 2015-12-11 @ 17:26:23;,,Traffic: VEHICLE ACCIDENT -,2015/12/11 17:26,CHESTER COUNTY,RT422 BYP WB & RT100 UNDERPASS,1
40.1198577,-75.3404954,JACOBY ST & CHURCH ST;  NORRISTOWN; Station 308A; 2015-12-11 @ 17:26:28;,19401,EMS: UNKNOWN MEDICAL EMERGENCY,2015/12/11 17:26,NORRISTOWN,JACOBY ST & CHURCH ST,1
40.1792254,-75.1805718,WELSH RD & NORRISTOWN RD; HORSHAM; 2015-12-11 @ 17:25:24;,19044,Traffic: VEHICLE ACCIDENT -,2015/12/11 17:25,HORSHAM,WELSH RD & NORRISTOWN RD,1
40.1330371,-75.4084631,SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; Station 322A; 2015-12-11 @ 17:31:04;,19403,EMS: FALL VICTIM,2015/12/11 17:31,LOWER PROVIDENCE,SHANNONDELL DR & SHANNONDELL BLVD,1
40.0121627,-75.2624047,MONTGOMERY AVE & OLD GULPH RD; LOWER MERION; 2015-12-11 @ 17:32:42;,19072,Traffic: VEHICLE ACCIDENT -,2015/12/11 17:32,LOWER MERION,MONTGOMERY AVE & OLD GULPH RD,1
40.2593257,-75.2794631,MOYER RD & WIMBLEDON LN;  HATFIELD TOWNSHIP; Station 345; 2015-12-11 @ 17:38:47;,19440,EMS: CARDIAC EMERGENCY,2015/12/11 17:38,HATFIELD TOWNSHIP,MOYER RD & WIMBLEDON LN,1
40.1273963,-75.2585732,PEMBERTON RD & STENTON AVE;  WHITPAIN; Station 385; 2015-12-11 @ 17:37:59;,19462,EMS: SEIZURES,2015/12/11 17:37,WHITPAIN,PEMBERTON RD & STENTON AVE,1
40.1166841,-75.3356813,SMITH ST & E OAK ST;  NORRISTOWN; Station 308A; 2015-12-11 @ 17:45:21;,19401,EMS: ASSAULT VICTIM,2015/12/11 17:45,NORRISTOWN,SMITH ST & E OAK ST,1
40.1552833,-75.2642296,PENLLYN BLUE BELL PIKE & VILLAGE CIR;  WHITPAIN; Station 385; 2015-12-11 @ 17:43:01;,19422,EMS: HEAD INJURY,2015/12/11 17:43,WHITPAIN,PENLLYN BLUE BELL PIKE & VILLAGE CIR,1
40.228451,-75.4862614,N TOWNSHIP LINE RD & MAYBERRY RD; PERKIOMEN; 2015-12-11 @ 17:44:16;,19473,Traffic: DISABLED VEHICLE -,2015/12/11 17:44,PERKIOMEN,N TOWNSHIP LINE RD & MAYBERRY RD,1
40.1135034,-75.1693171,MT CARMEL AVE & NORTH HILLS AVE; ABINGTON; 2015-12-11 @ 17:44:51;,19038,Traffic: VEHICLE ACCIDENT -,2015/12/11 17:44,ABINGTON,MT CARMEL AVE & NORTH HILLS AVE,1
40.1710753,-75.0711666,DAVISVILLE RD & E COUNTY LINE RD; UPPER MORELAND; 2015-12-11 @ 17:44:56;,18974,Traffic: VEHICLE ACCIDENT -,2015/12/11 17:44,UPPER MORELAND,DAVISVILLE RD & E COUNTY LINE RD,1
40.1807562,-75.1831301,WELSH RD & N LIMEKILN PIKE; HORSHAM; 2015-12-11 @ 17:43:46;,19044,Traffic: VEHICLE ACCIDENT -,2015/12/11 17:43,HORSHAM,WELSH RD & N LIMEKILN PIKE,1
40.1640959,-75.1549526,WELSH RD;  HORSHAM; Station 352; 2015-12-11 @ 17:46:06;,,EMS: VEHICLE ACCIDENT,2015/12/11 17:46,HORSHAM,WELSH RD,1
40.2290075,-75.3878525,RT422 BYP WB & RAMP RT100 SB TO RT422 WB; CHESTER COUNTY; 2015-12-11 @ 17:46:40;,,Traffic: VEHICLE ACCIDENT -,2015/12/11 17:46,CHESTER COUNTY,RT422 BYP WB & RAMP RT100 SB TO RT422 WB,1
40.2246375,-75.4899959,N TOWNSHIP LINE RD & GRATERFORD RD; LIMERICK; 2015-12-11 @ 17:44:16;,19468,Traffic: DISABLED VEHICLE -,2015/12/11 17:44,LIMERICK,N TOWNSHIP LINE RD & GRATERFORD RD,1
40.2290075,-75.3878525,RT422 BYP WB;  CHESTER COUNTY; Station 3A84; 2015-12-11 @ 17:57:03;,,EMS: VEHICLE ACCIDENT,2015/12/11 17:57,CHESTER COUNTY,RT422 BYP WB,1
40.073014,-75.131626,OLD YORK RD & SPRING AVE; CHELTENHAM; 2015-12-11 @ 17:56:02-Station:STA5;,19027,Fire: FIRE ALARM,2015/12/11 17:56,CHELTENHAM,OLD YORK RD & SPRING AVE,1
40.256635,-75.6348134,FRANKLIN ST & WILSON ST;  POTTSTOWN; Station 329; 2015-12-11 @ 17:59:47;,19464,EMS: UNRESPONSIVE SUBJECT,2015/12/11 17:59,POTTSTOWN,FRANKLIN ST & WILSON ST,1
40.2407819,-75.2239302,FILLY DR & POLO DR; MONTGOMERY; 2015-12-11 @ 17:58:29-Station:STA18;,19454,Fire: BUILDING FIRE,2015/12/11 17:58,MONTGOMERY,FILLY DR & POLO DR,1
40.200691,-75.216032,W WELSH RD; LOWER GWYNEDD; 2015-12-11 @ 18:00:39-Station:STA62;,19002,Fire: VEHICLE FIRE,2015/12/11 18:00,LOWER GWYNEDD,W WELSH RD,1
40.2290075,-75.3878525,RT422 BYP & RAMP RT422 WB TO RT100 NB;  CHESTER COUNTY; Station 3A84; 2015-12-11 @ 17:57:03;,,EMS: VEHICLE ACCIDENT,2015/12/11 17:57,CHESTER COUNTY,RT422 BYP & RAMP RT422 WB TO RT100 NB,1
40.2290075,-75.3878525,RT422 BYP & RAMP RT422 WB TO RT100 NB; CHESTER COUNTY; 2015-12-11 @ 17:46:40;,,Traffic: VEHICLE ACCIDENT -,2015/12/11 17:46,CHESTER COUNTY,RT422 BYP & RAMP RT422 WB TO RT100 NB,1
40.2083076,-75.2283594,W WELSH RD & EVANS RD; LOWER GWYNEDD; 2015-12-11 @ 18:00:55;,19002,Traffic: VEHICLE FIRE -,2015/12/11 18:00,LOWER GWYNEDD,W WELSH RD & EVANS RD,1
40.2281549,-75.5330076,LEWIS RD & SAND TRAP DR; LIMERICK; 2015-12-11 @ 18:01:27-Station:STA54;,19468,Fire: FIRE ALARM,2015/12/11 18:01,LIMERICK,LEWIS RD & SAND TRAP DR,1
40.2980231,-75.4652864,COLONIAL DR & MEADOW LN; LOWER FREDERICK; 2015-12-11 @ 18:05:22;,18074,Traffic: VEHICLE ACCIDENT -,2015/12/11 18:05,LOWER FREDERICK,COLONIAL DR & MEADOW LN,1
40.0055473,-75.2367003,MONTGOMERY AVE & KENT RD; LOWER MERION; 2015-12-11 @ 18:02:14;,19004,Traffic: VEHICLE ACCIDENT -,2015/12/11 18:02,LOWER MERION,MONTGOMERY AVE & KENT RD,1
40.254768,-75.6604586,ROBINSON ST & SHOEMAKER RD;  POTTSTOWN; Station 329; 2015-12-11 @ 18:04:59;,19464,EMS: WARRANT SERVICE,2015/12/11 18:04,POTTSTOWN,ROBINSON ST & SHOEMAKER RD,1
40.1999657,-75.5246655,BUCKWALTER RD & JOSHUA DR;  LIMERICK; Station 325; 2015-12-11 @ 18:07:27;,19468,EMS: CHOKING,2015/12/11 18:07,LIMERICK,BUCKWALTER RD & JOSHUA DR,1
40.2428238,-75.2824703,3RD ST & N BROAD ST;  LANSDALE; Station 345; 2015-12-11 @ 18:10:04;,19446,EMS: HEAD INJURY,2015/12/11 18:10,LANSDALE,3RD ST & N BROAD ST,1
40.2449124,-75.6443631,HIGH ST & S FRANKLIN ST;  POTTSTOWN; Station 329; 2015-12-11 @ 18:07:58;,19464,EMS: SYNCOPAL EPISODE,2015/12/11 18:07,POTTSTOWN,HIGH ST & S FRANKLIN ST,1
40.2253013,-75.2339509,BETHLEHEM PIKE & STUMP RD; MONTGOMERY; 2015-12-11 @ 18:08:25;,18936,Traffic: ROAD OBSTRUCTION -,2015/12/11 18:08,MONTGOMERY,BETHLEHEM PIKE & STUMP RD,1
40.1644656,-75.1353356,BLAIR MILL RD & WITMER RD; UPPER MORELAND; 2015-12-11 @ 18:08:02;,19044,Traffic: VEHICLE ACCIDENT -,2015/12/11 18:08,UPPER MORELAND,BLAIR MILL RD & WITMER RD,1
40.1834279,-75.2872063,WINGED FOOT DR & SAWGRASS DR;  WHITPAIN; Station 385; 2015-12-11 @ 18:16:47;,19422,EMS: CARDIAC EMERGENCY,2015/12/11 18:16,WHITPAIN,WINGED FOOT DR & SAWGRASS DR,1
40.1585374,-75.2141231,BETHLEHEM PIKE & ARGYLE AVE;  AMBLER; Station 351; 2015-12-11 @ 18:19:43;,19002,EMS: UNCONSCIOUS SUBJECT,2015/12/11 18:19,AMBLER,BETHLEHEM PIKE & ARGYLE AVE,1
40.0809133,-75.2026651,EVERGREEN AVE & STENTON AVE;  SPRINGFIELD; Station 311; 2015-12-11 @ 18:16:19;,19038,EMS: UNRESPONSIVE SUBJECT,2015/12/11 18:16,SPRINGFIELD,EVERGREEN AVE & STENTON AVE,1
40.2377465,-75.2773028,E MAIN ST & PARK DR; LANSDALE; 2015-12-11 @ 18:26:17;,19446,Traffic: VEHICLE ACCIDENT -,2015/12/11 18:26,LANSDALE,E MAIN ST & PARK DR,1
40.2491471,-75.6721646,HIGH ST & RAMP RT100 NB TO W HIGH ST; POTTSTOWN; 2015-12-11 @ 18:28:14-Station:STA69;,19464,Fire: UNKNOWN TYPE FIRE,2015/12/11 18:28,POTTSTOWN,HIGH ST & RAMP RT100 NB TO W HIGH ST,1
40.073014,-75.131626,OLD YORK RD & SPRING AVE;  CHELTENHAM; Station 358; 2015-12-11 @ 18:35:06;,19027,EMS: CVA/STROKE,2015/12/11 18:35,CHELTENHAM,OLD YORK RD & SPRING AVE,1
40.1797224,-75.1877783,LARKSPUR LN & HOOD LN;  UPPER DUBLIN; Station 351; 2015-12-11 @ 18:31:54;,19002,EMS: BACK PAINS/INJURY,2015/12/11 18:31,UPPER DUBLIN,LARKSPUR LN & HOOD LN,1
40.1568468,-75.1019942,RAMP I276 TO RT611  & RAMP I276 EB TO RT611;  UPPER MORELAND; Station 4A114; 2015-12-11 @ 18:39:51;,,EMS: VEHICLE ACCIDENT,2015/12/11 18:39,UPPER MORELAND,RAMP I276 TO RT611  & RAMP I276 EB TO RT611,1
40.1405049,-75.3108737,GERMANTOWN PIKE & HANNAH AVE;  EAST NORRITON; Station 308; 2015-12-11 @ 18:41:51;,19401,EMS: ALTERED MENTAL STATUS,2015/12/11 18:41,EAST NORRITON,GERMANTOWN PIKE & HANNAH AVE,1
40.1537535,-75.1216041,EASTON RD & LAWNTON RD;  UPPER MORELAND; Station 381; 2015-12-11 @ 18:46:19;,19090,EMS: ASSAULT VICTIM,2015/12/11 18:46,UPPER MORELAND,EASTON RD & LAWNTON RD,1
40.0945329,-75.1815049,WILLOW GROVE AVE & NEWBOLD LN; CHELTENHAM; 2015-12-11 @ 18:47:18-Station:STA1;,19038,Fire: FIRE ALARM,2015/12/11 18:47,CHELTENHAM,WILLOW GROVE AVE & NEWBOLD LN,1
40.1025302,-75.2129155,BETHLEHEM PIKE & E WISSAHICKON AVE; SPRINGFIELD; 2015-12-11 @ 18:47:45;,19031,Traffic: VEHICLE ACCIDENT -,2015/12/11 18:47,SPRINGFIELD,BETHLEHEM PIKE & E WISSAHICKON AVE,1
40.2606041,-75.2194891,COUNTY LINE RD & HORIZON DR; MONTGOMERY; 2015-12-11 @ 18:50:56;,18914,Traffic: DISABLED VEHICLE -,2015/12/11 18:50,MONTGOMERY,COUNTY LINE RD & HORIZON DR,1
40.0809133,-75.2026651,EVERGREEN AVE & STENTON AVE; SPRINGFIELD; 2015-12-11 @ 19:00:17-Station:STA82;,19038,Fire: FIRE INVESTIGATION,2015/12/11 19:00,SPRINGFIELD,EVERGREEN AVE & STENTON AVE,1
40.2511067,-75.6484443,HANOVER ST & E 4TH ST;  POTTSTOWN; Station 329; 2015-12-11 @ 19:00:56;,19464,EMS: UNRESPONSIVE SUBJECT,2015/12/11 19:00,POTTSTOWN,HANOVER ST & E 4TH ST,1
40.0972222,-75.3761952,SCHUYLKILL EXPY & N GULPH RD UNDERPASS; UPPER MERION; 2015-12-11 @ 19:09:11;,,Traffic: DISABLED VEHICLE -,2015/12/11 19:09,UPPER MERION,SCHUYLKILL EXPY & N GULPH RD UNDERPASS,1
40.0972222,-75.3761952,SCHUYLKILL EXPY & N GULPH RD UNDERPASS; UPPER MERION; 2015-12-11 @ 19:09:12;,,Traffic: DISABLED VEHICLE -,2015/12/11 19:09,UPPER MERION,SCHUYLKILL EXPY & N GULPH RD UNDERPASS,1
40.1560377,-75.2745713,STONY BROOK DR & BLUE ROCK LN;  WHITPAIN; Station 385; 2015-12-11 @ 19:14:22;,19422,EMS: ALLERGIC REACTION,2015/12/11 19:14,WHITPAIN,STONY BROOK DR & BLUE ROCK LN,1
40.1274502,-75.3618445,MARSHALL ST & N MONTGOMERY AVE;  WEST NORRITON; Station 308B; 2015-12-11 @ 19:17:24;,19403,EMS: FALL VICTIM,2015/12/11 19:17,WEST NORRITON,MARSHALL ST & N MONTGOMERY AVE,1
40.1665145,-75.4721505,S COLLEGEVILLE RD;  UPPER PROVIDENCE; Station 324; 2015-12-11 @ 19:18:17;,,EMS: RESPIRATORY EMERGENCY,2015/12/11 19:18,UPPER PROVIDENCE,S COLLEGEVILLE RD,1
40.0883549,-75.3821004,DEKALB PIKE & ALLENDALE RD; UPPER MERION; 2015-12-11 @ 19:20:31;,19406,Traffic: VEHICLE ACCIDENT -,2015/12/11 19:20,UPPER MERION,DEKALB PIKE & ALLENDALE RD,1
40.1320477,-75.3578112,GLEN LN & BEECH ST;  WEST NORRITON; Station 308B; 2015-12-11 @ 19:23:42;,19403,EMS: CARDIAC EMERGENCY,2015/12/11 19:23,WEST NORRITON,GLEN LN & BEECH ST,1
40.095859,-75.417219,N GULPH RD & 1ST AVE; UPPER MERION; 2015-12-11 @ 19:22:53;,19406,Traffic: VEHICLE ACCIDENT -,2015/12/11 19:22,UPPER MERION,N GULPH RD & 1ST AVE,1
40.0946197,-75.3628559,DEKALB PIKE & S HENDERSON RD;  UPPER MERION; Station 317; 2015-12-11 @ 19:27:30;,19406,EMS: VEHICLE ACCIDENT,2015/12/11 19:27,UPPER MERION,DEKALB PIKE & S HENDERSON RD,1
40.0946197,-75.3628559,DEKALB PIKE & S HENDERSON RD; UPPER MERION; 2015-12-11 @ 19:29:15;,19406,Traffic: VEHICLE ACCIDENT -,2015/12/11 19:29,UPPER MERION,DEKALB PIKE & S HENDERSON RD,1
40.324992,-75.3281748,N MAIN ST & RR CROSSING; TELFORD; 2015-12-11 @ 19:30:34;,,Traffic: VEHICLE ACCIDENT -,2015/12/11 19:30,TELFORD,N MAIN ST & RR CROSSING,1
40.1503559,-75.34126,W GERMANTOWN PIKE;  EAST NORRITON; Station 308; 2015-12-11 @ 19:35:09;,,EMS: VEHICLE ACCIDENT,2015/12/11 19:35,EAST NORRITON,W GERMANTOWN PIKE,1
40.267043,-75.648887,STATE ST; POTTSTOWN; 2015-12-11 @ 19:35:56-Station:STA69;,19464,Fire: VEHICLE ACCIDENT,2015/12/11 19:35,POTTSTOWN,STATE ST,1
40.1477128,-75.1319704,OKLAHOMA RD & SMITH AVE;  ABINGTON; Station 381; 2015-12-11 @ 19:33:26;,19090,EMS: SEIZURES,2015/12/11 19:33,ABINGTON,OKLAHOMA RD & SMITH AVE,1
40.267043,-75.648887,STATE ST;  POTTSTOWN; Station 329; 2015-12-11 @ 19:33:57;,19464,EMS: VEHICLE ACCIDENT,2015/12/11 19:33,POTTSTOWN,STATE ST,1
40.2568998,-75.6517214,STATE ST & W 8TH ST; POTTSTOWN; 2015-12-11 @ 19:33:34;,19464,Traffic: VEHICLE ACCIDENT -,2015/12/11 19:33,POTTSTOWN,STATE ST & W 8TH ST,1
40.1452231,-75.3186843,W GERMANTOWN PIKE & SWEDE RD; EAST NORRITON; 2015-12-11 @ 19:35:37;,19401,Traffic: VEHICLE ACCIDENT -,2015/12/11 19:35,EAST NORRITON,W GERMANTOWN PIKE & SWEDE RD,1
40.2582531,-75.2482301,BETHLEHEM PIKE & TAYLOR RD;  MONTGOMERY; Station 345; 2015-12-11 @ 19:38:32;,19446,EMS: CARDIAC EMERGENCY,2015/12/11 19:38,MONTGOMERY,BETHLEHEM PIKE & TAYLOR RD,1
40.0524277,-75.1207935,CHELTENHAM AVE & WALNUT PARK DR;  CHELTENHAM; Station 358; 2015-12-11 @ 19:44:27;,19012,EMS: SEIZURES,2015/12/11 19:44,CHELTENHAM,CHELTENHAM AVE & WALNUT PARK DR,1
40.2355078,-75.5905277,LINFIELD RD & S SANATOGA RD; LOWER POTTSGROVE; 2015-12-11 @ 19:42:41;,19464,Traffic: VEHICLE ACCIDENT -,2015/12/11 19:42,LOWER POTTSGROVE,LINFIELD RD & S SANATOGA RD,1
40.2355078,-75.5905277,LINFIELD RD & S SANATOGA RD; LOWER POTTSGROVE; 2015-12-11 @ 19:46:24-Station:STA58;,19464,Fire: VEHICLE ACCIDENT,2015/12/11 19:46,LOWER POTTSGROVE,LINFIELD RD & S SANATOGA RD,1
40.064633,-75.1229148,SURREY RD & LAFAYETTE AVE;  CHELTENHAM; Station 358; 2015-12-11 @ 19:50:11;,19027,EMS: RESPIRATORY EMERGENCY,2015/12/11 19:50,CHELTENHAM,SURREY RD & LAFAYETTE AVE,1
40.0893283,-75.1317412,WASHINGTON LN & TOWNSHIP LINE RD;  ABINGTON; Station 382; 2015-12-11 @ 19:48:13;,19095,EMS: CARDIAC EMERGENCY,2015/12/11 19:48,ABINGTON,WASHINGTON LN & TOWNSHIP LINE RD,1
40.2216258,-75.3875797,SKIPPACK PIKE & EVANSBURG RD;  SKIPPACK; Station 336; 2015-12-11 @ 19:49:39;,19438,EMS: FRACTURE,2015/12/11 19:49,SKIPPACK,SKIPPACK PIKE & EVANSBURG RD,1
40.3305544,-75.6238893,MONTGOMERY AVE & E 6TH ST;  DOUGLASS; Station 332; 2015-12-11 @ 19:47:46;,19512,EMS: UNKNOWN MEDICAL EMERGENCY,2015/12/11 19:47,DOUGLASS,MONTGOMERY AVE & E 6TH ST,1
40.1816167,-75.2312638,PENLLYN PIKE & FOXFIELD RD;  LOWER GWYNEDD; Station 351; 2015-12-11 @ 19:50:59;,19002,EMS: FEVER,2015/12/11 19:50,LOWER GWYNEDD,PENLLYN PIKE & FOXFIELD RD,1
40.2013457,-75.5384201,LEWIS RD & COUNTRY CLUB RD;  LIMERICK; Station 325; 2015-12-11 @ 19:53:48;,19468,EMS: SEIZURES,2015/12/11 19:53,LIMERICK,LEWIS RD & COUNTRY CLUB RD,1
40.2355078,-75.5905277,LINFIELD RD & S SANATOGA RD;  LOWER POTTSGROVE; Station 329; 2015-12-11 @ 19:47:02;,19464,EMS: VEHICLE ACCIDENT,2015/12/11 19:47,LOWER POTTSGROVE,LINFIELD RD & S SANATOGA RD,1
40.1370566,-75.1213913,EASTON RD & OLD WELSH RD; ABINGTON; 2015-12-11 @ 19:57:14;,19090,Traffic: VEHICLE ACCIDENT -,2015/12/11 19:57,ABINGTON,EASTON RD & OLD WELSH RD,1
40.0360047,-75.3491971,LANCASTER AVE & N SPRING MILL RD; DELAWARE COUNTY; 2015-12-11 @ 19:56:34-Station:STA23;,19085,Fire: FIRE ALARM,2015/12/11 19:56,DELAWARE COUNTY,LANCASTER AVE & N SPRING MILL RD,1
40.1392582,-75.1641167,N LIMEKILN PIKE & SUSQUEHANNA RD; UPPER DUBLIN; 2015-12-11 @ 20:04:17;,19025,Traffic: DISABLED VEHICLE -,2015/12/11 20:04,UPPER DUBLIN,N LIMEKILN PIKE & SUSQUEHANNA RD,1
40.1652088,-75.2071308,BUTLER PIKE & SUSQUEHANNA RD; UPPER DUBLIN; 2015-12-11 @ 20:11:02;,19002,Traffic: VEHICLE ACCIDENT -,2015/12/11 20:11,UPPER DUBLIN,BUTLER PIKE & SUSQUEHANNA RD,1
40.0056436,-75.2219357,BELMONT AVE & ST ASAPHS RD; LOWER MERION; 2015-12-11 @ 20:18:00-Station:STA28;,19004,Fire: CARBON MONOXIDE DETECTOR,2015/12/11 20:18,LOWER MERION,BELMONT AVE & ST ASAPHS RD,1
40.2163198,-75.4450463,PERKIOMEN CREEK RD & MOUNTAINTOP DR; SKIPPACK; 2015-12-11 @ 20:29:03;,19426,Traffic: VEHICLE ACCIDENT -,2015/12/11 20:29,SKIPPACK,PERKIOMEN CREEK RD & MOUNTAINTOP DR,1
40.2239516,-75.3470852,MORRIS RD & HENNING WAY;  TOWAMENCIN; Station 345B; 2015-12-11 @ 20:27:56;,19446,EMS: VEHICLE ACCIDENT,2015/12/11 20:27,TOWAMENCIN,MORRIS RD & HENNING WAY,1
40.2239516,-75.3470852,MORRIS RD & HENNING WAY; TOWAMENCIN; 2015-12-11 @ 20:28:55;,19446,Traffic: VEHICLE ACCIDENT -,2015/12/11 20:28,TOWAMENCIN,MORRIS RD & HENNING WAY,1
40.2239516,-75.3470852,MORRIS RD & HENNING WAY; TOWAMENCIN; 2015-12-11 @ 20:33:56-Station:STA76;,19446,Fire: S/B AT HELICOPTER LANDING,2015/12/11 20:33,TOWAMENCIN,MORRIS RD & HENNING WAY,1
40.251523,-75.329557,CARPENTER LN & DEAD END;  TOWAMENCIN; Station 345B; 2015-12-11 @ 20:35:37;,,EMS: HEMORRHAGING,2015/12/11 20:35,TOWAMENCIN,CARPENTER LN & DEAD END,1
40.1330371,-75.4084631,SHANNONDELL DR & SHANNONDELL BLVD; LOWER PROVIDENCE; 2015-12-11 @ 20:37:54-Station:STA53;,19403,Fire: FIRE ALARM,2015/12/11 20:37,LOWER PROVIDENCE,SHANNONDELL DR & SHANNONDELL BLVD,1
40.1258785,-75.0861109,WELSH RD & WALLER DR; LOWER MORELAND; 2015-12-11 @ 20:54:34;,19006,Traffic: ROAD OBSTRUCTION -,2015/12/11 20:54,LOWER MORELAND,WELSH RD & WALLER DR,1
39.9922519,-75.2544548,WYNNEWOOD RD & S LATCHS LN;  LOWER MERION; Station 313; 2015-12-11 @ 21:00:33;,19096,EMS: ABDOMINAL PAINS,2015/12/11 21:00,LOWER MERION,WYNNEWOOD RD & S LATCHS LN,1
40.155827,-75.3652085,GERMANTOWN PIKE & BRIDLE PATH RD;  EAST NORRITON; Station 308B; 2015-12-11 @ 20:58:02;,19403,EMS: CARDIAC EMERGENCY,2015/12/11 20:58,EAST NORRITON,GERMANTOWN PIKE & BRIDLE PATH RD,1
40.1695156,-75.0686708,COUNTY LINE RD & SHOEMAKER RD; UPPER MORELAND; 2015-12-11 @ 21:02:20;,19006,Traffic: VEHICLE ACCIDENT -,2015/12/11 21:02,UPPER MORELAND,COUNTY LINE RD & SHOEMAKER RD,1
40.1580254,-75.2992999,DEKALB PIKE & JOLLY RD; WHITPAIN; 2015-12-11 @ 21:01:43;,19422,Traffic: VEHICLE ACCIDENT -,2015/12/11 21:01,WHITPAIN,DEKALB PIKE & JOLLY RD,1
40.1208914,-75.0688687,WELSH RD & CARSON TER; LOWER MORELAND; 2015-12-11 @ 21:10:11;,19006,Traffic: DISABLED VEHICLE -,2015/12/11 21:10,LOWER MORELAND,WELSH RD & CARSON TER,1
40.2365815,-75.3007353,ALLENTOWN RD & BREEZEWOOD LN; UPPER GWYNEDD; 2015-12-11 @ 21:13:49;,19446,Traffic: VEHICLE ACCIDENT -,2015/12/11 21:13,UPPER GWYNEDD,ALLENTOWN RD & BREEZEWOOD LN,1
40.1617309,-75.2955376,DEKALB PIKE & CHERRY LN; WHITPAIN; 2015-12-11 @ 21:01:43;,19422,Traffic: VEHICLE ACCIDENT -,2015/12/11 21:01,WHITPAIN,DEKALB PIKE & CHERRY LN,1
40.3400721,-75.5917092,RAMP RT73 TO RT100  & RT100 SB; DOUGLASS; 2015-12-11 @ 21:21:14-Station:STA67;,,Fire: VEHICLE ACCIDENT,2015/12/11 21:21,DOUGLASS,RAMP RT73 TO RT100  & RT100 SB,1
40.3400721,-75.5917092,RAMP RT73 TO RT100  & RT100 SB; DOUGLASS; 2015-12-11 @ 21:11:18;,,Traffic: VEHICLE ACCIDENT -,2015/12/11 21:11,DOUGLASS,RAMP RT73 TO RT100  & RT100 SB,1
40.2195658,-75.2203898,DRAKE LN & THAMES DR; MONTGOMERY; 2015-12-11 @ 21:34:50-Station:STA18;,19454,Fire: FIRE ALARM,2015/12/11 21:34,MONTGOMERY,DRAKE LN & THAMES DR,1
40.1515127,-75.1927847,TRESSLER DR & SHAW DR;  UPPER DUBLIN; Station 351; 2015-12-11 @ 21:46:07;,19034,EMS: SUBJECT IN PAIN,2015/12/11 21:46,UPPER DUBLIN,TRESSLER DR & SHAW DR,1
40.0972222,-75.3761952,HILLSIDE RD & DEAD END;  UPPER MERION; Station 317; 2015-12-11 @ 21:49:00;,,EMS: MEDICAL ALERT ALARM,2015/12/11 21:49,UPPER MERION,HILLSIDE RD & DEAD END,1
40.0746954,-75.3054689,FAYETTE ST & W 2ND AVE; CONSHOHOCKEN; 2015-12-11 @ 21:53:45-Station:STA36;,19428,Fire: FIRE ALARM,2015/12/11 21:53,CONSHOHOCKEN,FAYETTE ST & W 2ND AVE,1
40.0872847,-75.2930869,BUTLER PIKE & E NORTH LN; WHITEMARSH; 2015-12-11 @ 22:00:52;,19428,Traffic: DISABLED VEHICLE -,2015/12/11 22:00,WHITEMARSH,BUTLER PIKE & E NORTH LN,1
40.0059715,-75.2435911,RAMP MATSONSFORD RD TO I476  & MATSONS FORD RD; LOWER MERION; 2015-12-11 @ 22:08:44;,19004,Traffic: DISABLED VEHICLE -,2015/12/11 22:08,LOWER MERION,RAMP MATSONSFORD RD TO I476  & MATSONS FORD RD,1
40.2290075,-75.3878525,COUNTY LINE RD & RR CROSSING;  BUCKS COUNTY; Station EMS; 2015-12-11 @ 22:19:44;,,EMS: RESPIRATORY EMERGENCY,2015/12/11 22:19,BUCKS COUNTY,COUNTY LINE RD & RR CROSSING,1
40.1641285,-75.476484,S COLLEGEVILLE RD & TOWN CENTER DR; UPPER PROVIDENCE; 2015-12-11 @ 22:18:49;,19426,Traffic: DISABLED VEHICLE -,2015/12/11 22:18,UPPER PROVIDENCE,S COLLEGEVILLE RD & TOWN CENTER DR,1
