Brand,Store Number,Store Name,Ownership Type,Street Address,City,State/Province,Country,Postcode,Phone Number,Timezone,Longitude,Latitude
Starbucks,4634-99283,Taylor Ave & 67th St,Company Owned,"6730 Taylor Dr, Unit 300",Red Deer,AB,CA,T4P 1K4,403-356-4791,GMT-07:00 America/Edmonton,-113.84,52.29
Starbucks,16944-165970,Gasoline Alley,Company Owned,"144 Leva Ave, 102, Cross Iron",Red Deer County,AB,CA,T4R 1B9,4033400396,GMT-07:00 America/Edmonton,-113.82,52.21
Teavana,28636-250187,Teavana - Cross Iron,Company Owned,"261055 Cross Iron Blvd., Unit 349, Cross Iron Mills",Rocky View,AB,CA,T4A 0G3,403-274-8338,GMT-07:00 America/Edmonton,-113.99,51.2
Starbucks,5063-145250,Cross Iron Indigo,Company Owned,"261055 CrossIron Blvd., Unit H",Rocky View,AB,CA,T4A 0G3,403-274-4303,GMT-07:00 America/Edmonton,-113.99,51.21
Starbucks,74748-97396,Safeway-Sherwood Park #811,Licensed,985 Fir Street,Sherwood Park,AB,CA,T8A 4N5,,GMT-07:00 America/Edmonton,-113.32,53.51
Starbucks,74749-97398,Safeway-Sherwood Park #822,Licensed,2020 Sherwood Drive,Sherwood Park,AB,CA,T8A 3H9,780-467-3037,GMT-07:00 America/Edmonton,-113.3,53.53
Starbucks,18977-185484,Emerald Hills,Company Owned,"8005 Emerald Drive, 100",Sherwood Park,AB,CA,T8H 0P1,780-417-0472,GMT-07:00 America/Edmonton,-113.27,53.57
Starbucks,17357-167527,Millennium Ridge,Company Owned,"220 Lakeland Dr, 100, Beaver Brook Square",Sherwood Park,AB,CA,T8H 0N6,7804643525,GMT-07:00 America/Edmonton,-113.32,53.56
Starbucks,4362-5763,Baseline Road,Company Owned,"288 Baseline Road, Ash St & Wye Rd",Sherwood Park,AB,CA,T8H 1R4,780/449-1095,GMT-07:00 America/Edmonton,-113.31,53.54
Starbucks,16768-154344,Ash St & Wye Rd,Company Owned,"25, 1000 Alder Avenue",Sherwood Park,AB,CA,T8A 2G2,7804672836,GMT-07:00 America/Edmonton,-113.31,53.51
Starbucks,74784-97801,Safeway-Spruce Grove #857,Licensed,"94 McLeod Avenue, Century Crossing",Spruce Grove,AB,CA,T7X 1R2,780-962-9183,GMT-07:00 America/Edmonton,-113.91,53.54
Starbucks,15607-155027,Highway 16A & Century Rd,Company Owned,"131 Century Crossing, 206, Westgrove Commons Mall",Spruce Grove,AB,CA,T7X 0C8,7809621972,GMT-07:00 America/Edmonton,-113.88,53.54
Starbucks,4738-102813,Hwy 16A & Jennifer Heil Way,Company Owned,"4 McLeod Avenue, 110",Spruce Grove,AB,CA,T7X 3Y1,780-960-8872,GMT-07:00 America/Edmonton,-113.93,53.54
Starbucks,16459-159649,Servus Credit Union Place,Licensed,400 Campbell Road,St Albert,AB,CA,T8N 0R8,,GMT-07:00 America/Edmonton,-113.58,53.65
Starbucks,79600-102408,Safeway - St Albert #806,Licensed,395 St. Albert Rd,St Albert,AB,CA,T8N 5Z9,,GMT-07:00 America/Edmonton,-113.63,53.64
Starbucks,23363-229224,Erin Ridge,Company Owned,"935 St. Albert Trail, 405, Village Landing",St. Albert,AB,CA,T8N 4K6,7803998503,GMT-07:00 America/Edmonton,-113.64,53.67
Starbucks,4519-81741,Village Landing,Company Owned,"140 St. Albert Rd, 600",St. Albert,AB,CA,T8N 7C8,780-458-2228,GMT-07:00 America/Edmonton,-113.61,53.62
Starbucks,4330-1870,St.Albert Chapters,Company Owned,"445 St. Albert Road, Unit 30, Inglewood Town Centre",St. Albert,AB,CA,T8N 6T9,780-458-6551,GMT-07:00 America/Edmonton,-113.63,53.65
Starbucks,4995-137685,Bellerose Drive,Company Owned,"11 Bellerose Drive, 48, Giroux Crossing",St. Albert,AB,CA,T8N 5C9,780-458-6550,GMT-07:00 America/Edmonton,-113.62,53.65
Starbucks,4752-103831,Giroux Crossing,Company Owned,"5 Giroux Road, 520",St. Albert,AB,CA,T8N 1B3,780 458 2364,GMT-07:00 America/Edmonton,-113.63,53.65
Starbucks,74750-97800,Safeway-Stony Plain #823,Licensed,4202 Southpark Drive,Stony Plain,AB,CA,T7Z 1L1,,GMT-07:00 America/Edmonton,-113.98,53.54
Starbucks,18873-180064,Ranch Market-Strathmore,Company Owned,500 Ranch Market,Strathmore,AB,CA,T1P 0A8,403-934-5571,GMT-07:00 America/Edmonton,-113.39,51.04
Starbucks,79531-103262,Safeway - Wetaskiwin #862,Licensed,"3901 56th Street, Sumas Mountain Village",Wetaskiwin,AB,CA,T9A 2B1,,GMT-07:00 America/Edmonton,-113.39,52.96
Starbucks,16484-136290,Sumas Mountain Village,Company Owned,"2362 Whatcom Road, 170",Abbotsford,BC,CA,V3G 1E1,6048592710,GMT-08:00 America/Vancouver,-122.22,49.04
Starbucks,4442-78640,Sumas Way & DeLair Road,Company Owned,"1907 Sumas Way, Sevenoaks Shopping Centre",Abbotsford,BC,CA,V2S 4L5,604-852-2431,GMT-08:00 America/Vancouver,-122.27,49.04
Starbucks,1633-104763,Sevenoaks SC - S.Fraser & Gladwin,Company Owned,"32900 South Fraser Way, 400",Abbotsford,BC,CA,V2S 5A1,604-851-2969,GMT-08:00 America/Vancouver,-122.31,49.05
Starbucks,28177-250445,McCallum and No. 1,Company Owned,McCallum Road,Abbotsford,BC,CA,,6046215429,GMT-08:00 America/Vancouver,-122.29,49.04
Starbucks,4661-99980,Bakerview - Sumas Way,Company Owned,100-1399 Sumas Way,Abbotsford,BC,CA,V2S 8M9,604-864-6035,GMT-08:00 America/Vancouver,-122.27,49.03
Starbucks,70080-103268,Abbotsford Hospital - main lobby,Licensed,32900 Marshall Rd,Abbotsford,BC,CA,V2S 1K2,6045577902,GMT-08:00 America/Vancouver,-122.31,49.04
Starbucks,18623-164186,High Street - Abbotsford,Company Owned,"3122 Mt Lehman Rd., D 100, Fraser Station",Abbotsford,BC,CA,V2T 0C5,6048521670,GMT-08:00 America/Vancouver,-122.38,49.06
Starbucks,20322-198464,Fraser Station - Abbotsford,Company Owned,"27617 Fraser Hwy, West Oaks Mall #29",Abbotsford,BC,CA,V4X 1M3,(604) 856-3607,GMT-08:00 America/Vancouver,-122.46,49.06
Starbucks,4236-552,West Oaks Mall,Company Owned,32700 S. Fraser Way,Abbotsford,BC,CA,V2T 4W2,(604) 854-5439,GMT-08:00 America/Vancouver,-122.32,49.05
Starbucks,26135-243089,Save On Foods Sumas,Licensed,2140 Sumas Wy,Abbotsford,BC,CA,V2S 2C7,6045044453,GMT-08:00 America/Vancouver,-122.27,49.04
Starbucks,74876-100963,Safeway - Abbotsford #88,Licensed,"32500 S Fraser Way, Mt. Lehman Centre",Abbotsford,BC,CA,V2T 4W1,604-850-2316,GMT-08:00 America/Vancouver,-122.32,49.05
Starbucks,4623-98618,Mt. Lehman Centre - Abbotsford,Company Owned,3250 Mt. Lehman Road,Abbotsford,BC,CA,V4X 2M9,604-856-2531,GMT-08:00 America/Vancouver,-122.38,49.06
Starbucks,79692-120228,Safeway - Aldergrove #165,Licensed,27566 Frazer Hwy,Aldergrove,BC,CA,V4W 3N5,6048571351,GMT-08:00 America/Vancouver,-122.46,49.06
Starbucks,21731-200386,SFU - West Mall Building,Licensed,"8888 University Drive, The Tandem",Burnaby,BC,CA,V5A1S6,778-782-9786,GMT-08:00 America/Vancouver,-122.92,49.28
Starbucks,4660-100750,Tandem - Dawson & Gilmore,Company Owned,4122 Dawson Street,Burnaby,BC,CA,V5C 0A4,604-299-2820,GMT-08:00 America/Vancouver,-123.01,49.26
Starbucks,79644-107081,Safeway - Burnaby #44,Licensed,"6564 East Hastings St, Brentwood Mall",Burnaby,BC,CA,V5B 1S2,,GMT-08:00 America/Vancouver,-122.97,49.28
Starbucks,4431-63939,Brentwood Mall Level 2,Company Owned,"4567 Lougheed Highway, 205B",Burnaby,BC,CA,V5C 3Z6,604/294-0295,GMT-08:00 America/Vancouver,-123,49.27
Starbucks,29966-256054,Kingsway - Station Square,Company Owned,"4698 Kingsway, 110",Burnaby,BC,CA,V5H 4L9,6043741148,GMT-08:00 America/Vancouver,-123,49.23
Starbucks,74720-96049,Safeway-Burnaby #42,Licensed,"4440 E Hastings St, Metrotown Centre",Burnaby,BC,CA,V5C 2K1,604-205-6922,GMT-08:00 America/Vancouver,-123,49.28
Starbucks,4610-45179,Metrotown Food Court,Company Owned,"4800 Kingsway, Unit 325, Centrepoint",Burnaby,BC,CA,V5H 4J2,604-430-4166,GMT-08:00 America/Vancouver,-123,49.23
Starbucks,4739-103079,Centrepoint-Kingsway & Miller,Company Owned,4847 Kingsway Ave,Burnaby,BC,CA,V5H 4T6,604-431-7479,GMT-08:00 America/Vancouver,-123,49.23
Starbucks,4212-1703,Metrotown Chapters,Company Owned,4700 Kingsway,Burnaby,BC,CA,V5H 4M1,604-431-9996,GMT-08:00 America/Vancouver,-123,49.23
Starbucks,4821-104450,Marine Way & Byrne Road,Company Owned,7585 Market Crossing,Burnaby,BC,CA,V5J 0A3,604-456-0250,GMT-08:00 America/Vancouver,-122.98,49.2
Starbucks,4923-108672,Lougheed & Holdom,Company Owned,"2201 Holdom Avenue, 101",Burnaby,BC,CA,V5B 0A2,(604) 294-9552,GMT-08:00 America/Vancouver,-122.98,49.26
Starbucks,9039-138386,Lougheed & Willingdon,Company Owned,"4461 Lougheed Hwy, 105",Burnaby,BC,CA,V5C 3Z2,604-293-1325,GMT-08:00 America/Vancouver,-123,49.27
Starbucks,3067-137671,Boundary Rd & Canada Way,Company Owned,"3300 Boundary Road, 200, Solo District",Burnaby,BC,CA,V5M 4A4,604-435-3832,GMT-08:00 America/Vancouver,-123.02,49.25
Starbucks,29914-253954,Solo District,Company Owned,"4415 Skyline Drive, Unit 4, Kensington Square",Burnaby,BC,CA,V5C 0H6,7789196701,GMT-08:00 America/Vancouver,-123,49.27
Starbucks,4453-82766,Kensington Square,Company Owned,6568 Hastings Street,Burnaby,BC,CA,V5B 1S2,604-205-9044,GMT-08:00 America/Vancouver,-122.97,49.28
Starbucks,4274-565,Lougheed Mall,Company Owned,"9855 Austin Avenue, Unit 215A, Metrotown",Burnaby,BC,CA,V3J 1N4,(604) 415-5336,GMT-08:00 America/Vancouver,-122.89,49.25
Starbucks,4428-62582,Metropolis Skytrain,Company Owned,"4700 Kingsway, 2255",Burnaby,BC,CA,V5H 4M1,604/436-2500,GMT-08:00 America/Vancouver,-123,49.23
Starbucks,22867-224828,Simon Fraser University - Cornersto,Licensed,8906 University Heights Street,Burnaby,BC,CA,V5A1S6,778-782-3362,GMT-08:00 America/Vancouver,-122.91,49.28
Starbucks,29965-256056,Station Square Central Blvd.,Company Owned,"6200 McKay Avenue #120, Big Bend Crossing",Burnaby,BC,CA,V5H 4L7,6045512659,GMT-08:00 America/Vancouver,-123,49.23
Starbucks,4873-114186,Big Bend Crossing - Marine & Byrne,Company Owned,"5761 Marine Way, 400",Burnaby,BC,CA,V5J 0A6,604-454-1065,GMT-08:00 America/Vancouver,-122.98,49.2
Teavana,28228-250198,Teavana - Metropolis at Metrotown,Company Owned,"4820 Kingsway, Ste. 365, Highgate Village",Burnaby,BC,CA,V5H 4N2,604-433-4090,GMT-08:00 America/Vancouver,-123,49.23
Starbucks,4539-94946,Kingsway & Hall - Highgate Village,Company Owned,"7155 Kingsway, Suite 125",Burnaby,BC,CA,V5E 2V1,604-527-0464,GMT-08:00 America/Vancouver,-122.96,49.22
Starbucks,74839-99492,Safeway - Burnaby #121,Licensed,9855 Austin Rd,Burnaby,BC,CA,V3J 1N4,604-420-3420,GMT-08:00 America/Vancouver,-122.9,49.25
Starbucks,21341-209288,Fortius Sport and Health,Licensed,3713 Kensington Ave,Burnaby,BC,CA,V5B 0A7,,GMT-08:00 America/Vancouver,-122.97,49.25
Starbucks,127-168,Carlton Square,Company Owned,"4191 Hastings Street, Space 101, Discovery Harbour Shopping Center",Burnaby,BC,CA,V5C 2J3,(604) 293-1366,GMT-08:00 America/Vancouver,-123.01,49.28
Starbucks,4293-556,Discovery Harbour,Company Owned,"1416 Island Highway, Unit 136, Mariner Square",Campbell River,BC,CA,V9W 2E3,(250) 286-6335,GMT-08:00 America/Vancouver,-125.25,50.03
Starbucks,4792-106467,"Mariner Square, Campbell River",Company Owned,1400 Dogwood Street,Campbell River,BC,CA,V9W 3A6,250-830-1035,GMT-08:00 America/Vancouver,-125.25,50.03
Starbucks,5031-147306,Safeway-Castlegar #196,Licensed,"1721 Columbia Ave, Promontory Shopping Centre",Castlegar,BC,CA,V1N 2W6,250-365-7771,GMT-08:00 America/Vancouver,-117.66,49.3
Starbucks,4782-105765,Promontory SC-Vedder & Promontory,Company Owned,107-45800 Promontory Rd,Chilliwack,BC,CA,V2R 5Z5,604-847-9464,GMT-08:00 America/Vancouver,-121.96,49.11
Starbucks,4840-238618,Edwards Crossing - Yale & Ontario,Company Owned,101-45863 Yale Rd.,Chilliwack,BC,CA,,6047024418,GMT-08:00 America/Vancouver,-121.96,49.17
Starbucks,189-141,Salish Plaza - Chilliwack,Company Owned,"46030 Yale Rd, Stes B3-B5, Cottonwood Mall",Chilliwack,BC,CA,V2P 7V2,(604) 792-9434,GMT-08:00 America/Vancouver,-121.95,49.17
Starbucks,4443-76420,Cottonwood Mall,Company Owned,"45585 Luckakuk Way, Unit No. P3-02",Chilliwack,BC,CA,V2R 1A1,604847-0868,GMT-08:00 America/Vancouver,-121.96,49.14
Starbucks,74844-96803,Safeway-Chilliwack #193,Licensed,45610 Luckakuck Way,Chilliwack,BC,CA,V2R 1A2,604-858-8115,GMT-08:00 America/Vancouver,-121.96,49.14
Starbucks,16765-160404,Eagle Landing - Chilliwack,Company Owned,"8249 Eagle Landing Parkway, 318",Chilliwack,BC,CA,V2R 0P9,6047937963,GMT-08:00 America/Vancouver,-121.98,49.15
Starbucks,74898-100956,Safeway - Chilliwack #99,Licensed,Yale Rd & Chem Ave,Chilliwack,BC,CA,V2P 2N9,604-795-6428,GMT-08:00 America/Vancouver,-121.96,49.16
Starbucks,26373-238617,Garrison & Vedder,Company Owned,5580 Vedder Road,Chilliwack,BC,CA,V2R 5P4,6048242057,GMT-08:00 America/Vancouver,-121.96,49.1
Starbucks,177-239,Clearbrook Town Square,Company Owned,"32470 South Fraser Way, Cloverdale Crossing",Clearbrook,BC,CA,V2T 4W1,(604) 864-0254,GMT-08:00 America/Vancouver,-122.32,49.05
Starbucks,4775-103544,Cloverdale Crossing-64th & 176th,Company Owned,"6476 176th Street, 703, Austin Station",Cloverdale,BC,CA,V3S 4G3,604-574-5106,GMT-08:00 America/Vancouver,-122.73,49.12
Starbucks,4499-91240,Austin Station,Company Owned,"2662 Austin Avenue, Coquitlam Centre",Coquitlam,BC,CA,V3K 6C4,604-931-2115,GMT-08:00 America/Vancouver,-122.82,49.25
Starbucks,4421-61619,Coquitlam Centre,Company Owned,"2600-2929 Barnet Highway, #2600, Westwood Plateau Village",Coquitlam,BC,CA,V3B 5R5,604/468-7891,GMT-08:00 America/Vancouver,-122.8,49.28
Starbucks,4825-108844,Westwood Plateau Village,Company Owned,"1410 Parkway Blvd, C1, Pine Tree Shopping Center",Coquitlam,BC,CA,V3E 3J7,(604) 552-8449,GMT-08:00 America/Vancouver,-122.8,49.3
Starbucks,167-20,Pinetree Village,Company Owned,"2991 Lougheed Highway, Unit 78, Como Lake Village Shopping Centre",Coquitlam,BC,CA,V3B 6J6,(604) 944-8032,GMT-08:00 America/Vancouver,-122.8,49.28
Starbucks,4435-70260,Como Lake,Company Owned,1980A Como Lake Avenue,Coquitlam,BC,CA,V3J 3R3,604/937-7781,GMT-08:00 America/Vancouver,-122.84,49.26
Starbucks,4655-100369,Eagle Ridge - Lansdowne & Guildford,Company Owned,1192 Lansdowne Drive,Coquitlam,BC,CA,V3E 1J7,604-464-1408,GMT-08:00 America/Vancouver,-122.81,49.28
Starbucks,136-169,Prairie Mall,Company Owned,"1470 Prairie Avenue, Unit 1480",Coquitlam,BC,CA,V3B 5M8,(604) 945-5177,GMT-08:00 America/Vancouver,-122.76,49.27
Starbucks,16715-170124,United Blvd & Schooner St,Company Owned,"1988 United Boulevard, 110",Coquitlam,BC,CA,V3K 6Z1,6045494240,GMT-08:00 America/Vancouver,-122.84,49.23
Starbucks,74145-25829,Safeway-Coquitlam #20,Licensed,"3205 Lougheed Hwy., 100",Coquitlam,BC,CA,V3B 1C6,6049418212,GMT-08:00 America/Vancouver,-122.79,49.28
Starbucks,17337-163346,Crown Isle,Company Owned,"444 Lerwick Road, 400, Courtney Crossing",Courtenay,BC,CA,V9N 0A9,250-338-8291,GMT-08:00 America/Vancouver,-124.96,49.71
Starbucks,4475-89080,Courtenay Crossing,Company Owned,1661 Cliffe Ave,Courtenay,BC,CA,V9N 2K6,2507030014,GMT-08:00 America/Vancouver,-124.99,49.68
Starbucks,4894-119405,Cranbrook,Company Owned,1325 Cranbrook St. N,Cranbrook,BC,CA,V1C 3S7,(250) 489-3774,GMT+000000 America/Dawson_Cree,-115.75,49.53
Starbucks,74943-103267,Safeway - Cranbrook #2271,Licensed,1200 Baker Street,Cranbrook,BC,CA,V1C 1A8,,GMT+000000 America/Dawson_Cree,-115.77,49.51
Starbucks,27064-246614,Dawson Creek,Company Owned,"11040 8th Street, D100",Dawson Creek,BC,CA,V1G 4K6,2508060445,GMT+000000 America/Dawson_Cree,-120.22,55.75
Starbucks,74974-103270,Safeway - Dawson Creek #819,Licensed,"11216 8th St, Tsawwassen Quay Market",Dawson Creek,BC,CA,V1G 3R4,250-782-2253,GMT+000000 America/Dawson_Cree,-120.22,55.75
Starbucks,4615-98529,Tsawwassen Ferry Terminal,Company Owned,"1 Ferry Causeway c/o BC Ferry Terminal, 20, Sunshine Hills Shopping Centre",Delta,BC,CA,V4M 4G5,604-943-6433,GMT-08:00 America/Vancouver,-123.13,49.01
Starbucks,4483-88804,Sunshine Hills,Company Owned,6483 120th St,Delta,BC,CA,V4E 3G5,604-598-1112,GMT-08:00 America/Vancouver,-122.89,49.12
Starbucks,79646-108553,Safeway - North Delta #14,Licensed,6401 120 St,Delta,BC,CA,V4E 3G3,,GMT-08:00 America/Vancouver,-122.89,49.12
Starbucks,183-142,Ladner,Company Owned,5263 B Ladner Trunk Rd.,Delta,BC,CA,V4K 1W6,(604) 940-8394,GMT-08:00 America/Vancouver,-123.08,49.09
Starbucks,120-171,Scott & 72nd,Company Owned,7221 120th St,Delta,BC,CA,V4C 6P5,(604) 543-9797,GMT-08:00 America/Vancouver,-122.89,49.13
Starbucks,74897-99491,Safeway - Delta #179,Licensed,5275 48 Ave,Delta,BC,CA,V4K 1W4,,GMT-08:00 America/Vancouver,-123.08,49.09
Starbucks,4847-100916,Beverly Corners at Trans Can Hwy,Company Owned,2755 Beverly Street,Duncan,BC,CA,V9L 6X2,250-737-1077,GMT-08:00 America/Vancouver,-123.71,48.79
Starbucks,134-200,Duncan Plaza,Company Owned,"350 Trunk Road, #15-16",Duncan,BC,CA,V9L 2P2,250-746-9394,GMT-08:00 America/Vancouver,-123.7,48.78
Starbucks,74469-95981,Save-on-Foods - Duncan,Licensed,436 Trunk Rd,Duncan,BC,CA,V9L 2P7,,GMT-08:00 America/Vancouver,-123.7,48.78
Starbucks,26136-242986,Save On Foods Jasper,Licensed,10180 109 St,Edmonton,BC,CA,T5J 5B4,,GMT-07:00 America/Edmonton,-113.51,53.54
Starbucks,22729-216504,Fernie,Company Owned,1641 - 7th Ave,Fernie,BC,CA,V0B 1M0,2504233681,GMT+000000 America/Dawson_Cree,-115.06,49.51
Starbucks,74828-99754,Safeway - Fort St John #820,Licensed,"9123 100th St, Suite 300",Fort St John,BC,CA,V1J 3X3,250-261-5477,GMT+000000 America/Dawson_Cree,-120.85,56.24
Starbucks,4520-213505,Gibsons Park Plaza,Company Owned,"110 Highway 101, Gibsons Park Plaza",Gibsons,BC,CA,V0N 1V7,6048868415,GMT-08:00 America/Vancouver,-123.53,49.41
Starbucks,74812-99780,Safeway Kamloops #89,Licensed,945 West Columbia,Kamloops,BC,CA,V2C 1L5,250-314-2811,GMT-08:00 America/Vancouver,-120.35,50.67
Starbucks,4216-43,Columbia Place - Kamloops,Company Owned,"1210 Summit Drive, #1 Unit 900, Cityview Shopping Centre",Kamloops,BC,CA,V2C 6M2,(250) 314-0341,GMT-08:00 America/Vancouver,-120.35,50.67
Starbucks,15686-157767,Cityview Shopping Centre-Kamloops,Company Owned,401 - 1801 Princeton Hwy,Kamloops,BC,CA,V2E 2J7,2503778319,GMT-08:00 America/Vancouver,-120.37,50.65
Starbucks,4364-6546,Kamloops Chapters,Company Owned,"1395 Hillside Drive, Unit 4",Kamloops,BC,CA,V2E 2R7,250/314-9906,GMT-08:00 America/Vancouver,-120.38,50.65
Starbucks,21339-210884,Thompson Rivers University,Licensed,900 McGill rd,Kamloops,BC,CA,V2C0C8,,GMT-08:00 America/Vancouver,-120.36,50.67
Starbucks,74753-97373,Safeway-Kamloops #56,Licensed,750 Fortune Dr,Kamloops,BC,CA,V2B 2L2,250-376-4129,GMT-08:00 America/Vancouver,-120.36,50.7
Starbucks,4632-98607,Columbia St & 3rd Ave - Kamloops,Company Owned,"300 Columbia Street, Summit Shopping Centre",Kamloops,BC,CA,V2C 6L1,250-828-1357,GMT-08:00 America/Vancouver,-120.33,50.67
Starbucks,4691-99966,Summit Ctre - Kamloops,Company Owned,"1180 Columbia Street West, H101, Valleyview Shopping Centre",Kamloops,BC,CA,V2C 6R6,250-372-5205,GMT-08:00 America/Vancouver,-120.36,50.66
Starbucks,4975-132024,Valleyview SC - Kamloops,Company Owned,"1967 E Trans Canada Hwy, Unit 90C, Northills SC",Kamloops,BC,CA,V2C 4A4,(250) 314-4120,GMT-08:00 America/Vancouver,-120.28,50.68
Starbucks,4913-101291,Northills SC - Kamloops,Company Owned,"700 Tranquille Road, 106",Kamloops,BC,CA,V2B 3H9,(250) 376-6553,GMT-08:00 America/Vancouver,-120.36,50.7
Starbucks,138-23,Mission Park,Company Owned,"3151 Lakeshore Road, #55",Kelowna,BC,CA,V1Y 2M3,250-762-6273,GMT-08:00 America/Vancouver,-119.49,49.86
Starbucks,79563-103174,Safeway - Kelowna #170,Licensed,"697 Bernard Avenue, Orchard Park",Kelowna,BC,CA,V1Y 6P4,,GMT-08:00 America/Vancouver,-119.49,49.89
Teavana,28655-250203,Teavana - Orchard Park,Company Owned,"2271 Harvey Ave., Unit 700, Lakeshore Plaza",Kelowna,BC,CA,V1Y 6H2,250-860-4055,GMT-08:00 America/Vancouver,-119.44,49.88
Starbucks,4641-99593,Mission Creek Plaza-Kelowna,Company Owned,"3957 Lakeshore Road, 101",Kelowna,BC,CA,V1W 1V3,250-764-2243,GMT-08:00 America/Vancouver,-119.49,49.84
Starbucks,4852-100915,Harvey & Gordon-Kelowna,Company Owned,101-1110 Harvey Ave,Kelowna,BC,CA,V1Y 6E7,250-862-3484,GMT-08:00 America/Vancouver,-119.48,49.88
Starbucks,140-2120,Orchard Park Chapters,Company Owned,"2281 Harvey Avenue, Ste 1264, Guisachan Village",Kelowna,BC,CA,V1Y 6H2,250-762-8851,GMT-08:00 America/Vancouver,-119.44,49.88
Starbucks,4866-113885,Guisachan Village,Company Owned,"2365 Gordon Dr, 104",Kelowna,BC,CA,V1W 3C2,250-712-9344,GMT-08:00 America/Vancouver,-119.47,49.87
Starbucks,4482-89003,Central Park - Kelowna,Company Owned,"1500 Banks Road, 200",Kelowna,BC,CA,V1X 7Y1,250-763-5610,GMT-08:00 America/Vancouver,-119.43,49.89
Starbucks,4398-28347,Bernard & Pandosy,Company Owned,"387 Bernard Avenue, Kelowna Airport Business Park",Kelowna,BC,CA,V1Y 6N6,250-979-0562,GMT-08:00 America/Vancouver,-119.5,49.89
Starbucks,4100-132104,Kelowna Airport Business Park,Company Owned,"5507 Airport Way, 130",Kelowna,BC,CA,V1V 3C3,2503173294,GMT-08:00 America/Vancouver,-119.39,49.95
Starbucks,4640-99641,Hwy 97 at Leathead-Kelowna,Company Owned,"2709 Highway 97 N, Willow Park Shopping Centre",Kelowna,BC,CA,V1X 4J8,250-860-7632,GMT-08:00 America/Vancouver,-119.41,49.9
Starbucks,4201-209164,Rutland Crossing,Company Owned,590 Highway 33 West,Kelowna,BC,CA,V1X 1X7,2507651731,GMT-08:00 America/Vancouver,-119.39,49.89
Starbucks,5077-140164,Aramark University of British Colum,Licensed,3333 University Way,Kelowna,BC,CA,V1V 1V7,,GMT-08:00 America/Vancouver,-119.43,49.95
Starbucks,74774-97794,Safeway-Kelowna #7,Licensed,2339 Hwy-97,Kelowna,BC,CA,V1X 4H9,250-860-4424,GMT-08:00 America/Vancouver,-119.43,49.88
Starbucks,18727-181424,Brandt's Creek Crossing,Company Owned,"1970 Kane Road., 210",Kelowna,BC,CA,V1V 2E5,250-861-8919,GMT-08:00 America/Vancouver,-119.44,49.92
Starbucks,70369-128724,Save-on-Foods - Ladysmith,Licensed,370 Trans Canada Hwy,Ladysmith,BC,CA,V0R 2E0,,GMT-08:00 America/Vancouver,-123.8,48.98
Starbucks,17772-182189,"Cascades Casino, Coast Hotel & Conv",Licensed,"20393 Fraser Hwy and 56th Ave, Millstream & McCallum",Langely,BC,CA,V3A 7N2,6046904850,GMT-08:00 America/Vancouver,-122.66,49.11
Starbucks,4422-64599,Millstream & McCallum,Company Owned,"719 McCallum Road, 101, Hull's Corner",Langford,BC,CA,V9B 6A2,250/478-1749,GMT-08:00 America/Vancouver,-123.5,48.46
Starbucks,4658-100562,Hull's Corner-Jacklin & Langford,Company Owned,"2972 Jacklin Road, Langford Centre",Langford,BC,CA,V9B 0A3,250-478-7878,GMT-08:00 America/Vancouver,-123.51,48.44
Starbucks,4785-104821,Langford Centre,Company Owned,"782 Goldstream Avenue, Thunderbird Centre - Phase 2",Langford,BC,CA,V9B 2X3,250-474-3937,GMT-08:00 America/Vancouver,-123.5,48.45
Starbucks,4713-100741,Thunderbird - 200th & 88th,Company Owned,"20159 88th Avenue, Willowbrook Shopping Centre",Langley,BC,CA,V1M 0A4,604-455-0393,GMT-08:00 America/Vancouver,-122.66,49.16
Starbucks,15166-151569,Willowbrook Shopping Centre,Company Owned,"19705 Fraser Highway Unit 221, Valley Centre",Langley,BC,CA,V2Y 1A2,604-539-1079,GMT-08:00 America/Vancouver,-122.67,49.11
Starbucks,4577-96689,Valley Centre,Company Owned,20151 Fraser Highway,Langley,BC,CA,V3A 4E4,604-533-7015,GMT-08:00 America/Vancouver,-122.66,49.11
Starbucks,4299-1378,Langley / Chapters,Company Owned,"20015 Langley Bypass, Unit 115",Langley,BC,CA,V3A 8R6,(604) 514-2315,GMT-08:00 America/Vancouver,-122.67,49.11
Starbucks,4481-89662,208th & Fraser - Langley,Company Owned,"20831 Fraser Highway, Brookswood Villaqge",Langley,BC,CA,V3A 4G7,604-532-0922,GMT-08:00 America/Vancouver,-122.65,49.1
Starbucks,4721-103479,Brookswood Village-200th & 40th,Company Owned,4064 200th St,Langley,BC,CA,V3A 1K9,604-532-1260,GMT-08:00 America/Vancouver,-122.67,49.08
Starbucks,4726-101459,200th St & 86th Ave D/T-Langley,Company Owned,8660-200th Street,Langley,BC,CA,V2Y 0B3,604-455-0515,GMT-08:00 America/Vancouver,-122.67,49.16
Starbucks,74754-97377,Safeway-Langley #59,Licensed,"6153 200th St, Walnut Grove Shopping Center",Langley,BC,CA,V2Y 1A2,6045333291,GMT-08:00 America/Vancouver,-122.67,49.11
Starbucks,4231-39,Walnut Grove,Company Owned,8840 210th Street,Langley,BC,CA,V1M 2Y2,(604) 882-9968,GMT-08:00 America/Vancouver,-122.64,49.16
